2026-02-25T04:18:14Z | block=42601872 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1115 | profit=0.001331207586104136 WETH | amount_in=0.507 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x22ae…91d5
2026-02-25T04:21:02Z | block=42601956 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=2088 | profit=0.001758993634325811 WETH | amount_in=0.559 | p1=0x9c08…b903 | p2=0xb909…8b4a | p3=0x70ac…bae1
2026-02-25T04:21:04Z | block=42601957 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1115 | profit=0.001626486600369529 WETH | amount_in=0.553 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x22ae…91d5
2026-02-25T04:21:04Z | block=42601957 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1114 | profit=0.00146174244694658 WETH | amount_in=0.527 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x70ac…bae1
2026-02-25T04:21:04Z | block=42601957 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=2089 | profit=0.001504409019450397 WETH | amount_in=0.518 | p1=0x9c08…b903 | p2=0xb909…8b4a | p3=0x22ae…91d5
2026-02-25T04:21:08Z | block=42601959 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1114 | profit=0.001461832853892532 WETH | amount_in=0.527 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x70ac…bae1
2026-02-25T04:21:10Z | block=42601960 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1115 | profit=0.001628797712242053 WETH | amount_in=0.553 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x22ae…91d5
2026-02-25T04:21:10Z | block=42601960 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=2089 | profit=0.001506578306466009 WETH | amount_in=0.518 | p1=0x9c08…b903 | p2=0xb909…8b4a | p3=0x22ae…91d5
2026-02-25T04:21:16Z | block=42601963 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1114 | profit=0.001460827943388441 WETH | amount_in=0.527 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x70ac…bae1
2026-02-25T04:21:18Z | block=42601964 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1115 | profit=0.001548116932611432 WETH | amount_in=0.543 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x22ae…91d5
2026-02-25T04:21:18Z | block=42601964 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1114 | profit=0.001365095396433447 WETH | amount_in=0.517 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x70ac…bae1
2026-02-25T04:21:18Z | block=42601964 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=2089 | profit=0.001445063425818786 WETH | amount_in=0.511 | p1=0x9c08…b903 | p2=0xb909…8b4a | p3=0x22ae…91d5
2026-02-25T04:21:20Z | block=42601965 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1115 | profit=0.001498227434904818 WETH | amount_in=0.539 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x22ae…91d5
2026-02-25T04:21:20Z | block=42601965 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1114 | profit=0.001322549788351676 WETH | amount_in=0.504 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x70ac…bae1
2026-02-25T04:21:22Z | block=42601966 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1115 | profit=0.001375698551009173 WETH | amount_in=0.511 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x22ae…91d5
2026-02-25T04:21:26Z | block=42601968 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1115 | profit=0.001351211283056012 WETH | amount_in=0.511 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x22ae…91d5
2026-02-25T04:21:30Z | block=42601970 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1115 | profit=0.001315267351943436 WETH | amount_in=0.503 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x22ae…91d5
2026-02-25T04:22:06Z | block=42601988 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1115 | profit=0.001358879786737981 WETH | amount_in=0.511 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x22ae…91d5
2026-02-25T04:22:08Z | block=42601989 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1115 | profit=0.001411523763175504 WETH | amount_in=0.523 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x22ae…91d5
2026-02-25T04:22:12Z | block=42601991 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1115 | profit=0.001418123566579252 WETH | amount_in=0.523 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x22ae…91d5
2026-02-25T04:22:14Z | block=42601992 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1115 | profit=0.001436873512241221 WETH | amount_in=0.523 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x22ae…91d5
2026-02-25T04:22:20Z | block=42601995 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1115 | profit=0.001436814972198848 WETH | amount_in=0.523 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x22ae…91d5
2026-02-25T04:22:22Z | block=42601996 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1115 | profit=0.001425118797336883 WETH | amount_in=0.523 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x22ae…91d5
2026-02-25T04:22:24Z | block=42601997 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1115 | profit=0.001422233077374181 WETH | amount_in=0.523 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x22ae…91d5
2026-02-25T04:22:28Z | block=42601999 | kind=Triangular | hops=V3CL→V2→V3CL | token=USDC | idx=4317 | profit=0.554418 USDC | amount_in=478.732 | p1=0x529d…017c | p2=0xb909…8b4a | p3=0x4e96…e778
2026-02-25T04:22:28Z | block=42601999 | kind=Triangular | hops=V3CL→V2→V3CL | token=USDC | idx=4318 | profit=0.544514 USDC | amount_in=479.285 | p1=0x529d…017c | p2=0xb909…8b4a | p3=0x3e66…a9fb
2026-02-25T04:22:30Z | block=42602000 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1115 | profit=0.001413275292856468 WETH | amount_in=0.523 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x22ae…91d5
2026-02-25T04:22:34Z | block=42602002 | kind=Triangular | hops=V3CL→V2→V3CL | token=USDC | idx=4317 | profit=0.642227 USDC | amount_in=504.494 | p1=0x529d…017c | p2=0xb909…8b4a | p3=0x4e96…e778
2026-02-25T04:22:34Z | block=42602002 | kind=Triangular | hops=V3CL→V2→V3CL | token=USDC | idx=4321 | profit=0.531185 USDC | amount_in=468.171 | p1=0x529d…017c | p2=0xb909…8b4a | p3=0xfbb6…43ef
2026-02-25T04:22:34Z | block=42602002 | kind=Triangular | hops=V3CL→V2→V3CL | token=USDC | idx=4318 | profit=0.559707 USDC | amount_in=479.285 | p1=0x529d…017c | p2=0xb909…8b4a | p3=0x3e66…a9fb
2026-02-25T04:22:36Z | block=42602003 | kind=Triangular | hops=V3CL→V2→V3CL | token=WETH | idx=1115 | profit=0.001340855665628619 WETH | amount_in=0.507 | p1=0x3f02…014a | p2=0xb909…8b4a | p3=0x22ae…91d5
2026-02-25T04:22:36Z | block=42602003 | kind=Triangular | hops=V3CL→V2→V3CL | token=USDC | idx=4318 | profit=0.626218 USDC | amount_in=495.3 | p1=0x529d…017c | p2=0xb909…8b4a | p3=0x3e66…a9fb
2026-02-25T04:22:38Z | block=42602004 | kind=Triangular | hops=V3CL→V2→V3CL | token=USDC | idx=4318 | profit=0.737448 USDC | amount_in=533.399 | p1=0x529d…017c | p2=0xb909…8b4a | p3=0x3e66…a9fb
2026-02-25T04:22:38Z | block=42602004 | kind=Triangular | hops=V3CL→V2→V3CL | token=USDC | idx=4317 | profit=0.734821 USDC | amount_in=539.921 | p1=0x529d…017c | p2=0xb909…8b4a | p3=0x4e96…e778
2026-02-25T04:22:38Z | block=42602004 | kind=Triangular | hops=V3CL→V2→V3CL | token=USDC | idx=4321 | profit=0.613443 USDC | amount_in=495.3 | p1=0x529d…017c | p2=0xb909…8b4a | p3=0xfbb6…43ef
2026-02-25T04:22:39Z | block=42602004 | kind=Triangular | hops=V3CL→V2→V3CL | token=USDC | idx=4319 | profit=0.612094 USDC | amount_in=478.732 | p1=0x529d…017c | p2=0xb909…8b4a | p3=0xfcda…2278
2026-02-25T04:22:40Z | block=42602005 | kind=Triangular | hops=V3CL→V2→V3CL | token=USDC | idx=4319 | profit=0.624687 USDC | amount_in=479.209 | p1=0x529d…017c | p2=0xb909…8b4a | p3=0xfcda…2278
2026-02-25T04:22:42Z | block=42602006 | kind=Triangular | hops=V3CL→V2→V3CL | token=USDC | idx=4318 | profit=0.626753 USDC | amount_in=501.289 | p1=0x529d…017c | p2=0xb909…8b4a | p3=0x3e66…a9fb
2026-02-25T04:22:42Z | block=42602006 | kind=Triangular | hops=V3CL→V2→V3CL | token=USDC | idx=4317 | profit=0.625591 USDC | amount_in=503.829 | p1=0x529d…017c | p2=0xb909…8b4a | p3=0x4e96…e778
2026-02-25T04:22:43Z | block=42602006 | kind=Triangular | hops=V3CL→V2→V3CL | token=USDC | idx=4321 | profit=0.515701 USDC | amount_in=456.409 | p1=0x529d…017c | p2=0xb909…8b4a | p3=0xfbb6…43ef
2026-02-25T04:22:43Z | block=42602006 | kind=Triangular | hops=V3CL→V2→V3CL | token=USDC | idx=4319 | profit=0.524205 USDC | amount_in=451.623 | p1=0x529d…017c | p2=0xb909…8b4a | p3=0xfcda…2278
2026-02-25T04:22:47Z | block=42602008 | kind=Triangular | hops=V3CL→V2→V3CL | token=USDC | idx=4319 | profit=0.542653 USDC | amount_in=453.632 | p1=0x529d…017c | p2=0xb909…8b4a | p3=0xfcda…2278
2026-02-25T04:22:51Z | block=42602010 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2593 | profit=0.002684355481171616 WETH | amount_in=3.622 | p1=0xb2cc…dc59 | p2=0xcdac…5c43 | p3=0xb2cc…dc59
2026-02-25T04:22:51Z | block=42602010 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2647 | profit=0.001993555350550085 WETH | amount_in=3.013 | p1=0xd0b5…f224 | p2=0xcdac…5c43 | p3=0xd0b5…f224
2026-02-25T04:22:51Z | block=42602010 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2602 | profit=0.001540616924735927 WETH | amount_in=1.916 | p1=0xdbc6…30f1 | p2=0xcdac…5c43 | p3=0xdbc6…30f1
2026-02-25T04:22:51Z | block=42602010 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=980 | profit=0.001120818060057429 WETH | amount_in=2.651 | p1=0x70ac…bae1 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:22:51Z | block=42602010 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=999 | profit=0.000923120516013703 WETH | amount_in=2.218 | p1=0x70ac…bae1 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:22:51Z | block=42602010 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1364 | profit=0.000876093296973571 WETH | amount_in=2.096 | p1=0x22ae…91d5 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:22:51Z | block=42602010 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1383 | profit=0.000758196063193531 WETH | amount_in=1.803 | p1=0x22ae…91d5 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:22:51Z | block=42602010 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1040 | profit=0.000586691098204815 WETH | amount_in=2.04 | p1=0x70ac…bae1 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:22:51Z | block=42602010 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1924 | profit=0.00047589184481113 WETH | amount_in=1.894 | p1=0x7aea…abd1 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:22:51Z | block=42602010 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1424 | profit=0.000471242404436922 WETH | amount_in=1.64 | p1=0x22ae…91d5 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:22:52Z | block=42602010 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1943 | profit=0.000402612976973789 WETH | amount_in=1.615 | p1=0x7aea…abd1 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:22:52Z | block=42602010 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1015 | profit=0.000387648036093567 WETH | amount_in=1.072 | p1=0x70ac…bae1 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:22:52Z | block=42602010 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1399 | profit=0.000349999767033489 WETH | amount_in=0.961 | p1=0x22ae…91d5 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:22:52Z | block=42602010 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1050 | profit=0.000327008254772892 WETH | amount_in=0.919 | p1=0x5d4e…52b5 | p2=0xe846…0ec7 | p3=0xcdac…5c43
2026-02-25T04:22:52Z | block=42602010 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1066 | profit=0.000306473181269226 WETH | amount_in=0.918 | p1=0x5d4e…52b5 | p2=0xc5e5…48c1 | p3=0xcdac…5c43
2026-02-25T04:22:52Z | block=42602010 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=932 | profit=0.000276242311266371 WETH | amount_in=0.748 | p1=0x9785…3c1b | p2=0xa41b…fcd1 | p3=0xcdac…5c43
2026-02-25T04:22:53Z | block=42602010 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5094 | profit=5.12809 USDC | amount_in=6918.418 | p1=0xcdac…5c43 | p2=0xb2cc…dc59 | p3=0xcdac…5c43
2026-02-25T04:22:53Z | block=42602010 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5095 | profit=3.070527 USDC | amount_in=3843.842 | p1=0xcdac…5c43 | p2=0xdbc6…30f1 | p3=0xcdac…5c43
2026-02-25T04:22:54Z | block=42602010 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5100 | profit=3.799594 USDC | amount_in=5750.927 | p1=0xcdac…5c43 | p2=0xd0b5…f224 | p3=0xcdac…5c43
2026-02-25T04:22:54Z | block=42602010 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5099 | profit=1.866269 USDC | amount_in=1471.18 | p1=0xcdac…5c43 | p2=0xb4cb…00e5 | p3=0xcdac…5c43
2026-02-25T04:22:55Z | block=42602010 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2749 | profit=0.74332 USDC | amount_in=1591.217 | p1=0xcdac…5c43 | p2=0x9785…3c1b | p3=0xa41b…fcd1
2026-02-25T04:22:55Z | block=42602010 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2757 | profit=0.621231 USDC | amount_in=1751.601 | p1=0xcdac…5c43 | p2=0x5d4e…52b5 | p3=0xe846…0ec7
2026-02-25T04:22:55Z | block=42602010 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2750 | profit=0.671995 USDC | amount_in=1536.005 | p1=0xcdac…5c43 | p2=0x9785…3c1b | p3=0xd56d…5da1
2026-02-25T04:22:55Z | block=42602010 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2758 | profit=0.581196 USDC | amount_in=1751.411 | p1=0xcdac…5c43 | p2=0x5d4e…52b5 | p3=0xc5e5…48c1
2026-02-25T04:22:55Z | block=42602010 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2771 | profit=2.202402 USDC | amount_in=4112.229 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x4e96…e778
2026-02-25T04:22:55Z | block=42602010 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2752 | profit=1.958806 USDC | amount_in=4951.961 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x4e96…e778
2026-02-25T04:22:55Z | block=42602010 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2753 | profit=1.607406 USDC | amount_in=4103.718 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x3e66…a9fb
2026-02-25T04:22:55Z | block=42602010 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2772 | profit=1.900187 USDC | amount_in=3594.841 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x3e66…a9fb
2026-02-25T04:22:56Z | block=42602010 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2773 | profit=0.937285 USDC | amount_in=1995.6 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0xfcda…2278
2026-02-25T04:22:56Z | block=42602010 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2754 | profit=0.655932 USDC | amount_in=1995.838 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfcda…2278
2026-02-25T04:22:56Z | block=42602010 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2756 | profit=0.884601 USDC | amount_in=3691.592 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfbb6…43ef
2026-02-25T04:22:56Z | block=42602010 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2775 | profit=0.765504 USDC | amount_in=3026.241 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0xfbb6…43ef
2026-02-25T04:22:56Z | block=42602010 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2792 | profit=0.918239 USDC | amount_in=3618.82 | p1=0xcdac…5c43 | p2=0x7aea…abd1 | p3=0x4e96…e778
2026-02-25T04:22:56Z | block=42602010 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2793 | profit=0.766739 USDC | amount_in=3079.037 | p1=0xcdac…5c43 | p2=0x7aea…abd1 | p3=0x3e66…a9fb
2026-02-25T04:22:56Z | block=42602011 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2647 | profit=0.001907797082804956 WETH | amount_in=2.966 | p1=0xd0b5…f224 | p2=0xcdac…5c43 | p3=0xd0b5…f224
2026-02-25T04:22:56Z | block=42602011 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2602 | profit=0.001644713862094326 WETH | amount_in=2.555 | p1=0xdbc6…30f1 | p2=0xcdac…5c43 | p3=0xdbc6…30f1
2026-02-25T04:22:57Z | block=42602011 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=980 | profit=0.000957912100419131 WETH | amount_in=2.551 | p1=0x70ac…bae1 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:22:57Z | block=42602011 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1364 | profit=0.00079718581399505 WETH | amount_in=2.029 | p1=0x22ae…91d5 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:22:57Z | block=42602011 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=999 | profit=0.000788520238671125 WETH | amount_in=2.11 | p1=0x70ac…bae1 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:22:57Z | block=42602011 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1383 | profit=0.000681233322131391 WETH | amount_in=1.747 | p1=0x22ae…91d5 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:22:57Z | block=42602011 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1040 | profit=0.000446734790987543 WETH | amount_in=1.97 | p1=0x70ac…bae1 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:22:57Z | block=42602011 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1424 | profit=0.000395157159539229 WETH | amount_in=1.601 | p1=0x22ae…91d5 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:22:57Z | block=42602011 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1015 | profit=0.000322908924180474 WETH | amount_in=1.019 | p1=0x70ac…bae1 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:22:57Z | block=42602011 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1399 | profit=0.000309178334485663 WETH | amount_in=0.931 | p1=0x22ae…91d5 | p2=0xfcda…2278 | p3=0xcdac…5c43
2026-02-25T04:22:58Z | block=42602011 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5100 | profit=3.554402 USDC | amount_in=5614.938 | p1=0xcdac…5c43 | p2=0xd0b5…f224 | p3=0xcdac…5c43
2026-02-25T04:22:58Z | block=42602011 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5099 | profit=1.454417 USDC | amount_in=1495.031 | p1=0xcdac…5c43 | p2=0xb4cb…00e5 | p3=0xcdac…5c43
2026-02-25T04:22:58Z | block=42602011 | kind=Cross-dex | hops=V2→V3CL | token=USDC | idx=5095 | profit=3.089601 USDC | amount_in=4851.808 | p1=0xcdac…5c43 | p2=0xdbc6…30f1 | p3=0xcdac…5c43
2026-02-25T04:22:58Z | block=42602011 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2752 | profit=1.817282 USDC | amount_in=4888.867 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x4e96…e778
2026-02-25T04:22:58Z | block=42602011 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2771 | profit=1.528042 USDC | amount_in=3854.726 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x4e96…e778
2026-02-25T04:22:58Z | block=42602011 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2772 | profit=1.310769 USDC | amount_in=3307.132 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0x3e66…a9fb
2026-02-25T04:22:58Z | block=42602011 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2753 | profit=1.496022 USDC | amount_in=4040.639 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0x3e66…a9fb
2026-02-25T04:22:59Z | block=42602011 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2773 | profit=0.581667 USDC | amount_in=1785.718 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0xfcda…2278
2026-02-25T04:22:59Z | block=42602011 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2754 | profit=0.607267 USDC | amount_in=1954.853 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfcda…2278
2026-02-25T04:22:59Z | block=42602011 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2775 | profit=0.765677 USDC | amount_in=3026.241 | p1=0xcdac…5c43 | p2=0x22ae…91d5 | p3=0xfbb6…43ef
2026-02-25T04:22:59Z | block=42602011 | kind=Triangular | hops=V2→V3CL→V3CL | token=USDC | idx=2756 | profit=0.884774 USDC | amount_in=3691.592 | p1=0xcdac…5c43 | p2=0x70ac…bae1 | p3=0xfbb6…43ef
2026-02-25T04:22:59Z | block=42602012 | kind=Cross-dex | hops=V3CL→V2 | token=WETH | idx=2602 | profit=0.001618891509457641 WETH | amount_in=2.542 | p1=0xdbc6…30f1 | p2=0xcdac…5c43 | p3=0xdbc6…30f1
2026-02-25T04:22:59Z | block=42602012 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1364 | profit=0.000797180377893971 WETH | amount_in=2.029 | p1=0x22ae…91d5 | p2=0x4e96…e778 | p3=0xcdac…5c43
2026-02-25T04:22:59Z | block=42602012 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1383 | profit=0.000681227886030312 WETH | amount_in=1.747 | p1=0x22ae…91d5 | p2=0x3e66…a9fb | p3=0xcdac…5c43
2026-02-25T04:22:59Z | block=42602012 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1424 | profit=0.00039515172343815 WETH | amount_in=1.601 | p1=0x22ae…91d5 | p2=0xfbb6…43ef | p3=0xcdac…5c43
2026-02-25T04:22:59Z | block=42602012 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=932 | profit=0.000407538389607781 WETH | amount_in=0.845 | p1=0x9785…3c1b | p2=0xa41b…fcd1 | p3=0xcdac…5c43
2026-02-25T04:23:00Z | block=42602012 | kind=Triangular | hops=V3CL→V3CL→V2 | token=WETH | idx=1399 | profit=0.000309172898384584 WETH | amount_in=0.931 | p1=0x22ae…91d5 | p2=0xfcda…2278 | p3=0xcdac…5c43
